activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
25,2,2100001471,2070000400,387,6000346397,1
25,2,2100001471,2070000400,387,6000346398,1
8,2,2100001471,420001232,3035,6000346399,1
25,2,2100001471,420001232,483,6000346400,1
8,2,2100001471,420001232,3035,6000346401,1
8,2,2100001471,420001232,3035,6000346402,1
25,2,2100001471,420001232,483,6000346403,1
25,2,2100001471,420001232,483,6000346404,1
30,2,2100001471,3000039030,482,6000346405,1
6,2,2100001471,3000039030,391,6000346406,1
30,2,2100001471,3000039030,482,6000346407,1
25,2,2100001471,3000039030,387,6000346408,1
10,2,2100001471,3000039030,482,6000346409,1
15,2,2100001471,3000097695,6284,6000346410,1
10,2,2100001471,1000002944,378,6000346411,1
40,2,2100001471,1000002944,273,6000346412,1
7,2,2100001471,1540002015,3035,6000346413,1
21,2,2100001471,1540002015,483,6000346414,1
21,2,2100001471,1540002015,483,6000346415,1
7,2,2100001471,1540002015,3035,6000346416,1
21,2,2100001471,1540002015,483,6000346417,1
21,2,2100001471,1540002015,483,6000346418,1
7,2,2100001471,1540002015,3035,6000346419,1
7,2,2100001471,1540002015,3035,6000346420,1
7,2,2100001471,1540002015,3035,6000346421,1
21,2,2100001471,1540002015,483,6000346422,1
4,2,2100001471,3000110193,378,6000346423,1
25,2,2100001471,940002045,483,6000346424,1
8,2,2100001471,940002045,3035,6000346425,1
8,2,2100001471,940002045,3035,6000346426,1
8,2,2100001471,940002045,3035,6000346427,1
25,2,2100001471,940002045,483,6000346428,1
8,2,2100001471,940002045,3035,6000346429,1
25,2,2100001471,940002045,483,6000346430,1
25,2,2100001471,940002045,483,6000346431,1
25,2,2100001471,940002045,483,6000346432,1
25,2,2100001471,940002045,483,6000346433,1
25,2,2100001471,940002045,483,6000346434,1
8,2,2100001471,940002045,3035,6000346435,1
8,2,2100001471,940002045,3035,6000346436,1
15,2,2100001471,3000093213,6297,6000346437,1
15,2,2100001471,3000093213,6297,6000346438,1
15,2,2100001471,3000093213,6297,6000346439,1
15,2,2100001471,3000093213,6297,6000346440,1
15,2,2100001471,3000093213,6297,6000346441,1
8,2,2100001471,340000891,3035,6000346442,1
8,2,2100001471,340000891,3035,6000346443,1
8,2,2100001471,340000891,3035,6000346444,1
26,2,2100001471,340000891,483,6000346445,1
22,2,2100001471,340000891,483,6000346446,1
26,2,2100001471,340000891,483,6000346447,1
8,2,2100001471,340000891,3035,6000346448,1
7,2,2100001471,340000891,3035,6000346449,1
26,2,2100001471,340000891,483,6000346450,1
26,2,2100001471,340000891,483,6000346451,1
6,2,2100001471,3000002803,382,6000346452,1
600,1,2100001471,940000057,13333,6000346453,1
0.7,2,2100001471,140001762,2635,6000346454,1
20,2,2100001471,140001762,522,6000346455,1
10,2,2100001471,140001762,398,6000346456,1
20,2,2100001471,140001762,4176,6000346457,1
20,2,2100001471,140001762,349,6000346458,1
20,2,2100001471,140001762,522,6000346459,1
20,2,2100001471,3000039521,6346,6000346460,1
15,2,2100001471,3000039521,6297,6000346461,1
15,2,2100001471,3000039521,6297,6000346462,1
15,2,2100001471,3000039521,6297,6000346463,1
15,2,2100001471,3000039521,6297,6000346464,1
15,2,2100001471,3000039521,6297,6000346465,1
15,2,2100001471,3000039521,6297,6000346466,1
20,2,2100001471,3000039521,387,6000346467,1
8,2,2100001471,3000064297,4176,6000346468,1
8,2,2100001471,3000064297,4176,6000346469,1
25,2,2100001471,3000064297,522,6000346470,1
8,2,2100001471,3000064297,4176,6000346471,1
8,2,2100001471,3000064297,4176,6000346472,1
25,2,2100001471,3000064297,522,6000346473,1
25,2,2100001471,3000064297,4176,6000346474,1
25,2,2100001471,3000064297,522,6000346475,1
25,2,2100001471,3000064297,522,6000346476,1
10,2,2100001471,3000027116,4176,6000346477,1
30,2,2100001471,3000027116,522,6000346478,1
15,2,2100001471,3000065710,6287,6000346479,1
25,2,2100001471,940000057,273,6000346480,1
25,2,2100001471,940001528,482,6000346481,1
20,2,2100001471,940001528,387,6000346482,1
8,2,2100001471,940001528,3035,6000346483,1
10,2,2100001471,600002776,3035,6000346484,1
35,2,2100001471,600002776,483,6000346485,1
30,2,2100001471,600002776,483,6000346486,1
8,2,2100001471,150001284,3035,6000346487,1
5,2,2100001471,150001284,391,6000346488,1
25,2,2100001471,150001284,483,6000346489,1
9,2,2100001471,810004633,6284,6000346490,1
11.5,2,2100001471,810004633,6284,6000346491,1
11.5,2,2100001471,810004633,6284,6000346492,1
11,2,2100001471,810004633,6284,6000346493,1
10,2,2100001471,810004633,391,6000346494,1
19.6,2,2100001471,810004633,387,6000346495,1
11.5,2,2100001471,810004633,6284,6000346496,1
19.6,2,2100001471,810004633,387,6000346497,1
8.5,2,2100001471,810004633,6284,6000346498,1
8,2,2100001471,810004633,6284,6000346499,1
8,2,2100001471,810004633,6284,6000346500,1
11,2,2100001471,810004633,6284,6000346501,1
5,2,2100001471,810004633,398,6000346502,1
12,2,2100001471,940000057,522,6000346503,1
8,2,2100001471,3000001087,3035,6000346504,1
6,2,2100001471,3000001087,378,6000346505,1
25,2,2100001471,3000001087,483,6000346506,1
25,2,2100001471,3000001087,483,6000346507,1
8,2,2100001471,3000001087,3035,6000346508,1
10,2,2100001471,3000001087,391,6000346509,1
12,2,2100001471,940000057,522,6000346510,1
20,2,2100001471,420001581,387,6000346511,1
20,2,2100001471,420001581,387,6000346512,1
10,2,2100001471,940001965,4176,6000346513,1
10,2,2100001471,940001965,4176,6000346514,1
1,2,2100001471,940001965,2255,6000346515,1
30,2,2100001471,940001965,522,6000346516,1
10,2,2100001471,940001965,4176,6000346517,1
30,2,2100001471,940001965,522,6000346518,1
30,2,2100001471,940001965,522,6000346519,1
30,2,2100001471,940001965,522,6000346520,1
10,2,2100001471,940001965,4176,6000346521,1
30,2,2100001471,940001965,522,6000346522,1
10,2,2100001471,940001965,4176,6000346523,1
10,2,2100001471,940001965,4176,6000346524,1
30,2,2100001471,940001965,522,6000346525,1
10,2,2100001471,940001965,4176,6000346526,1
10,2,2100001471,940001965,4176,6000346527,1
30,2,2100001471,940001965,522,6000346528,1
30,2,2100001471,940001965,522,6000346529,1
10,2,2100001471,940001965,4176,6000346530,1
30,2,2100001471,940001965,522,6000346531,1
10,2,2100001471,3000081638,422,6000346532,1
500,1,2100001471,3000113733,13333,6000346533,1
500,1,2100001471,3000113733,13333,6000346534,1
8,2,2100001471,3000113733,521,6000346535,1
8,2,2100001471,3000113733,521,6000346536,1
20,2,2100001471,3000113733,6346,6000346537,1
500,1,2100001471,3000113733,13333,6000346538,1
24,2,2100001471,3000113733,521,6000346539,1
500,1,2100001471,3000113733,13333,6000346540,1
24,2,2100001471,3000113733,521,6000346541,1
10,2,2100001471,3000081638,482,6000346542,1
10,2,2100001471,3000081638,482,6000346543,1
10,2,2100001471,3000081638,482,6000346544,1
10,2,2100001471,3000081638,482,6000346545,1
10,2,2100001471,3000081638,482,6000346546,1
10,2,2100001471,3000081638,482,6000346547,1
10,2,2100001471,3000081638,482,6000346548,1
10,2,2100001471,3000081638,482,6000346549,1
25,2,2100001471,360000446,387,6000346550,1
4,2,2100001471,1000001284,546,6000346551,1
30,2,2100001471,3000081638,482,6000346552,1
30,2,2100001471,3000081638,482,6000346553,1
30,2,2100001471,3000081638,482,6000346554,1
30,2,2100001471,3000081638,482,6000346555,1
30,2,2100001471,3000081638,482,6000346556,1
30,2,2100001471,3000081638,482,6000346557,1
30,2,2100001471,3000081638,482,6000346558,1
30,2,2100001471,3000081638,482,6000346559,1
1,2,2100001471,3000111968,2634,6000346560,1
8,2,2100001471,3000045261,3035,6000346561,1
8,2,2100001471,3000045261,3035,6000346562,1
8,2,2100001471,3000045261,3035,6000346563,1
24,2,2100001471,3000045261,483,6000346564,1
8,2,2100001471,3000045261,3035,6000346565,1
8,2,2100001471,3000045261,3035,6000346566,1
8,2,2100001471,3000045261,3035,6000346567,1
24,2,2100001471,3000045261,483,6000346568,1
24,2,2100001471,3000045261,483,6000346569,1
24,2,2100001471,3000045261,483,6000346570,1
24,2,2100001471,3000045261,483,6000346571,1
24,2,2100001471,3000045261,483,6000346572,1
20,2,2100001471,3000036173,387,6000346573,1
10,2,2100001471,3000121015,522,6000346574,1
1,2,2100001471,3000111968,2634,6000346575,1
8,2,2100001471,3000046020,487,6000346576,1
24,2,2100001471,3000046020,487,6000346577,1
8,2,2100001471,3000046020,487,6000346578,1
24,2,2100001471,3000046020,487,6000346579,1
24,2,2100001471,3000046020,487,6000346580,1
8,2,2100001471,3000046020,487,6000346581,1
8,2,2100001471,3000046020,487,6000346582,1
8,2,2100001471,3000046020,487,6000346583,1
8,2,2100001471,3000046020,487,6000346584,1
24,2,2100001471,3000046020,487,6000346585,1
8,2,2100001471,3000046020,487,6000346586,1
8,2,2100001471,3000046020,487,6000346587,1
24,2,2100001471,3000046020,487,6000346588,1
8,2,2100001471,3000046020,487,6000346589,1
8,2,2100001471,3000046020,487,6000346590,1
24,2,2100001471,3000046020,487,6000346591,1
24,2,2100001471,3000046020,487,6000346592,1
24,2,2100001471,3000046020,487,6000346593,1
24,2,2100001471,3000046020,487,6000346594,1
24,2,2100001471,3000046020,487,6000346595,1
1,2,2100001471,3000111968,2634,6000346596,1
1,2,2100001471,3000111968,2634,6000346597,1
24,2,2100001471,3000121015,522,6000346598,1
12,2,2100001471,3000121015,522,6000346599,1
8,2,2100001471,3000121015,4176,6000346600,1
8,2,2100001471,3000121015,4176,6000346601,1
12,2,2100001471,3000121015,522,6000346602,1
2,2,2100001471,3000121015,4518,6000346603,1
24,2,2100001471,3000121015,522,6000346604,1
1,2,2100001471,3000111968,2634,6000346605,1
1,2,2100001471,3000111968,2634,6000346606,1
1,2,2100001471,3000111968,2634,6000346607,1
1,2,2100001471,300001832,468,6000346608,1
8,2,2100001471,3000002168,4176,6000346609,1
25,2,2100001471,3000002168,522,6000346610,1
8,2,2100001471,3000002168,4176,6000346611,1
25,2,2100001471,3000002168,522,6000346612,1
8,2,2100001471,3000002168,4176,6000346613,1
25,2,2100001471,3000002168,522,6000346614,1
1,2,2100001471,3000111968,2634,6000346615,1
1,2,2100001471,3000111968,2634,6000346616,1
8,2,2100001471,3000100217,483,6000346617,1
3,2,2100001471,3000100217,391,6000346618,1
6,2,2100001471,3000100217,483,6000346619,1
24,2,2100001471,3000100217,3035,6000346620,1
20,2,2100001471,3000100217,387,6000346621,1
32,2,2100001471,3000100217,3035,6000346622,1
20,2,2100001471,3000100217,387,6000346623,1
6,2,2100001471,3000100217,483,6000346624,1
1,2,2100001471,3000100217,464,6000346625,1
20,2,2100001471,3000100217,387,6000346626,1
3,2,2100001471,3000100217,391,6000346627,1
24,2,2100001471,3000100217,3035,6000346628,1
20,2,2100001471,3000111968,387,6000346629,1
6,2,2100001471,3000003088,391,6000346630,1
1,2,2100001471,3000111968,468,6000346631,1
8,2,2100001471,3000045956,487,6000346632,1
8,2,2100001471,3000045956,487,6000346633,1
8,2,2100001471,3000045956,487,6000346634,1
8,2,2100001471,3000045956,487,6000346635,1
25,2,2100001471,3000045956,487,6000346636,1
8,2,2100001471,3000045956,487,6000346637,1
25,2,2100001471,3000045956,487,6000346638,1
25,2,2100001471,3000045956,487,6000346639,1
8,2,2100001471,3000045956,487,6000346640,1
8,2,2100001471,3000045956,487,6000346641,1
25,2,2100001471,3000045956,487,6000346642,1
25,2,2100001471,3000045956,487,6000346643,1
8,2,2100001471,3000045956,487,6000346644,1
25,2,2100001471,3000045956,487,6000346645,1
25,2,2100001471,3000045956,487,6000346646,1
25,2,2100001471,3000045956,487,6000346647,1
25,2,2100001471,3000045956,487,6000346648,1
8,2,2100001471,3000045956,487,6000346649,1
19.6,2,2100001471,810006413,387,6000346650,1
10,2,2100001471,810006413,487,6000346651,1
10,2,2100001471,810006413,487,6000346652,1
32,2,2100001471,810006413,487,6000346653,1
10,2,2100001471,810006413,487,6000346654,1
20,2,2100001471,810006413,430,6000346655,1
29,2,2100001471,810006413,487,6000346656,1
32,2,2100001471,810006413,487,6000346657,1
10,2,2100001471,810006413,487,6000346658,1
19.6,2,2100001471,810006413,387,6000346659,1
29,2,2100001471,810006413,487,6000346660,1
28,2,2100001471,810006413,487,6000346661,1
27,2,2100001471,810006413,487,6000346662,1
27,2,2100001471,810006413,487,6000346663,1
27,2,2100001471,810006413,487,6000346664,1
10,2,2100001471,3000068291,487,6000346665,1
10,2,2100001471,3000068291,487,6000346666,1
33,2,2100001471,810005639,487,6000346667,1
8,2,2100001471,810005639,487,6000346668,1
5.4,2,2100001471,340002460,14843,6000346669,1
8,2,2100001471,1000001980,3035,6000346670,1
33,2,2100001471,3000110106,483,6000346671,1
8,2,2100001471,810005639,487,6000346672,1
31,2,2100001471,810005639,487,6000346673,1
30,2,2100001471,140000822,522,6000346674,1
10,2,2100001471,140000822,4176,6000346675,1
45,2,2100001471,3000044253,3035,6000346676,1
10,2,2100001471,1000001980,398,6000346677,1
30,2,2100001471,1000001980,482,6000346678,1
14,2,2100001471,3000044253,3035,6000346679,1
15,2,2100001471,3000044253,3035,6000346680,1
43,2,2100001471,3000044253,483,6000346681,1
45,2,2100001471,3000044253,483,6000346682,1
35,2,2100001471,1000001980,483,6000346683,1
6,2,2100001471,1000001980,391,6000346684,1
8,2,2100001471,1000001980,3035,6000346685,1
35,2,2100001471,1000001980,483,6000346686,1
44,2,2100001471,3000044253,483,6000346687,1
33,2,2100001471,3000044253,483,6000346688,1
35,2,2100001471,1000001980,483,6000346689,1
6,2,2100001471,1000001980,391,6000346690,1
25,2,2100001471,1000001980,387,6000346691,1
15,2,2100001471,3000044253,3035,6000346692,1
45,2,2100001471,3000044253,483,6000346693,1
10,2,2100001471,3000044253,3035,6000346694,1
14,2,2100001471,3000044253,3035,6000346695,1
8,2,2100001471,1000001980,3035,6000346696,1
35,2,2100001471,1000001980,483,6000346697,1
8,2,2100001471,1000001980,3035,6000346698,1
35,2,2100001471,1000001980,483,6000346699,1
12,2,2100001471,3000044253,3035,6000346700,1
36,2,2100001471,3000044253,483,6000346701,1
6,2,2100001471,1000001980,391,6000346702,1
20,2,2100001471,1480001868,387,6000346703,1
20,2,2100001471,3000012252,349,6000346704,1
0.45,2,2100001471,3000012252,2635,6000346705,1
1,2,2100001471,3000012252,468,6000346706,1
30,2,2100001471,1000001980,482,6000346707,1
35,2,2100001471,1000001980,483,6000346708,1
20,2,2100001471,3000012252,349,6000346709,1
30,2,2100001471,3000044253,483,6000346710,1
2,2,2100001471,3000012252,2635,6000346711,1
10,2,2100001471,3000012252,398,6000346712,1
5,2,2100001471,3000012252,378,6000346713,1
1,2,2100001471,3000012252,468,6000346714,1
5,2,2100001471,3000012252,378,6000346715,1
30,2,2100001471,3000012252,430,6000346716,1
11,2,2100001471,3000044253,3035,6000346717,1
8,2,2100001471,1000001980,3035,6000346718,1
8,2,2100001471,3000074620,482,6000346719,1
24,2,2100001471,3000074620,482,6000346720,1
1.2,2,2100001471,3000042257,2634,6000346721,1
5.4,2,2100001471,340002461,14843,6000346722,1
10,2,2100001471,1000003052,4176,6000346723,1
30,2,2100001471,1000003052,522,6000346724,1
10,2,2100001471,1000003052,4176,6000346725,1
30,2,2100001471,1000003052,522,6000346726,1
10,2,2100001471,1000003052,4176,6000346727,1
10,2,2100001471,1000003052,4176,6000346728,1
30,2,2100001471,1000003052,522,6000346729,1
10,2,2100001471,1000003052,4176,6000346730,1
30,2,2100001471,1000003052,522,6000346731,1
30,2,2100001471,1000003052,522,6000346732,1
32,2,2100001471,1000003365,522,6000346733,1
28,2,2100001471,1000003365,522,6000346734,1
32,2,2100001471,1000003365,522,6000346735,1
9,2,2100001471,1000003365,4176,6000346736,1
8,2,2100001471,1000003365,4176,6000346737,1
7,2,2100001471,1000003365,4176,6000346738,1
8,2,2100001471,1000003365,4176,6000346739,1
36,2,2100001471,1000003365,522,6000346740,1
32,2,2100001471,1000003365,522,6000346741,1
7,2,2100001471,1000003365,4176,6000346742,1
28,2,2100001471,1000003365,522,6000346743,1
8,2,2100001471,1000003365,4176,6000346744,1
36,2,2100001471,1000003365,522,6000346745,1
9,2,2100001471,1000003365,4176,6000346746,1
8,2,2100001471,1000003365,4176,6000346747,1
7,2,2100001471,1000003365,4176,6000346748,1
32,2,2100001471,1000003365,522,6000346749,1
28,2,2100001471,1000003365,522,6000346750,1
32,2,2100001471,1000003365,522,6000346751,1
7,2,2100001471,1000003365,4176,6000346752,1
8,2,2100001471,1000003365,4176,6000346753,1
8,2,2100001471,1000003365,4176,6000346754,1
9,2,2100001471,1000003365,4176,6000346755,1
36,2,2100001471,1000003365,522,6000346756,1
28,2,2100001471,1000003365,522,6000346757,1
32,2,2100001471,1000003365,522,6000346758,1
30,2,2100001471,2010001745,521,6000346759,1
10,2,2100001471,2010001745,521,6000346760,1
30,2,2100001471,2010001745,521,6000346761,1
10,2,2100001471,2010001745,521,6000346762,1
30,2,2100001471,2010001745,15185,6000346763,1
25,2,2100001471,3000042257,488,6000346764,1
10,2,2100001471,1000002801,487,6000346765,1
10,2,2100001471,1000002801,487,6000346766,1
10,2,2100001471,1000002801,487,6000346767,1
10,2,2100001471,1000002801,487,6000346768,1
30,2,2100001471,1000002801,487,6000346769,1
30,2,2100001471,1000002801,487,6000346770,1
10,2,2100001471,1000002801,487,6000346771,1
30,2,2100001471,1000002801,487,6000346772,1
20,2,2100001471,1000002801,487,6000346773,1
30,2,2100001471,1000002801,487,6000346774,1
22,2,2100001471,1000002801,487,6000346775,1
20,2,2100001471,1000002801,487,6000346776,1
30,2,2100001471,1000002801,487,6000346777,1
20,2,2100001471,830001021,487,6000346778,1
10,2,2100001471,3000046615,3035,6000346779,1
10,2,2100001471,3000046615,3035,6000346780,1
10,2,2100001471,3000046615,3035,6000346781,1
10,2,2100001471,3000046615,3035,6000346782,1
10,2,2100001471,3000046615,3035,6000346783,1
10,2,2100001471,3000046615,3035,6000346784,1
10,2,2100001471,3000046615,3035,6000346785,1
30,2,2100001471,3000046615,483,6000346786,1
10,2,2100001471,3000046615,3035,6000346787,1
30,2,2100001471,3000046615,483,6000346788,1
30,2,2100001471,3000046615,483,6000346789,1
30,2,2100001471,3000046615,483,6000346790,1
30,2,2100001471,3000046615,483,6000346791,1
30,2,2100001471,3000046615,483,6000346792,1
30,2,2100001471,3000046615,483,6000346793,1
30,2,2100001471,3000046615,483,6000346794,1
26,2,2100001471,3000085007,526,6000346795,1
8,2,2100001471,3000085007,526,6000346796,1
30,2,2100001471,360000446,522,6000346797,1
5.4,2,2100001471,940001386,14843,6000346798,1
24,2,2100001471,960000854,521,6000346799,1
8,2,2100001471,960000854,521,6000346800,1
8,2,2100001471,960000854,521,6000346801,1
24,2,2100001471,960000854,521,6000346802,1
8,2,2100001471,960000854,521,6000346803,1
8,2,2100001471,960000854,521,6000346804,1
24,2,2100001471,960000854,521,6000346805,1
24,2,2100001471,960000854,521,6000346806,1
24,2,2100001471,960000854,521,6000346807,1
8,2,2100001471,960000854,521,6000346808,1
8,2,2100001471,960000854,521,6000346809,1
24,2,2100001471,960000854,521,6000346810,1
24,2,2100001471,960000854,521,6000346811,1
8,2,2100001471,960000854,521,6000346812,1
25,2,2100001471,3000033520,387,6000346813,1
25,2,2100001471,3000033520,387,6000346814,1
25,2,2100001471,3000033520,387,6000346815,1
25,2,2100001471,3000033520,387,6000346816,1
25,2,2100001471,3000033520,387,6000346817,1
6,2,2100001471,3000033520,391,6000346818,1
36,2,2100001471,1330001973,483,6000346819,1
